"BLD_DESC_RV_MODEL","cluster","emb_x","emb_y","BLD_AGE_GRP","DEMO_EDUCATION","GENERATION_GRP","DEMO_GENDER1","BLD_HOBBY1_GRP","DEMO_INCOME","BLD_LIFESTAGE","DEMO_LOCATION","DEMO_MARITAL","DEMO_EMPLOY","ADMARK_STATE","BLD_CHILDREN","DEMO_EMPTY_NESTER","C1_PL","FIN_PU_APR","FIN_PU_DOWN_PAY","FIN_PU_TRADE_IN","BLD_FIN_TOTAL_MONPAY","FIN_LE_LENGTH","FIN_PU_LENGTH","FIN_CREDIT","FIN_PRICE_UNEDITED","PR_MOST","C2S_MODEL_RESPONSE","SRC_TOP1","OL_MODEL_GRP","STATE_BUY_BEST","STATE_CONTINUE","STATE_FEEL_GOOD","STATE_REFER","STATE_PRESTIGE","STATE_EURO","STATE_AMER","STATE_ASIAN","STATE_SWITCH_FEAT","STATE_VALUES","PV_TAX_INS","PV_SPEND_LUXURY","PV_PRESTIGE","PV_QUALITY","PV_RESALE","PV_INEXP_MAINTAIN","PV_AVOID","PV_SURVIVE","PV_PAY_MORE","PV_BREAKDOWN","PV_VALUE","PV_SPEND","PV_LEASE","PV_PUTOFF","STATE_BALANCE","STATE_WAIT","STATE_ENJOY_PRESTIGE","STATE_FIRST_YR","STATE_NO_LOW_PRICE","STATE_AUDIO","STATE_MON_PAY","STATE_SHOP_MANY"
"F-150",5,-0.730573715188481,1.82293389626615,9,13,2,1,2,14,3,2,1,22,31,1,2,1,79,1000,24000,NA,NA,60,1,54000,33,949994,6,2,2,3,4,3,3,2,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,2,3,4,3,4
"F-150",5,0.901831549354594,1.03248155805822,13,15,4,1,1,10,6,3,1,22,42,0,1,1,55,2500,10000,550,NA,72,1,49000,33,NA,1,2,2,3,3,3,3,1,2,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,3,3,2,2
"F-150 Hybrid",5,-2.35972164196066,1.78702202293117,11,14,3,1,NA,13,NA,NA,NA,NA,21,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F-150",5,0.791320887054472,1.59803715776735,5,15,1,1,2,15,2,3,1,16,17,2,2,1,71,40000,NA,475,NA,72,1,67000,23,NA,23,2,3,3,3,3,2,2,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,2,2,3,2,3
"F-150 Hybrid",5,-2.68627789552687,5.65994648067822,9,16,2,1,NA,16,5,2,1,13,41,0,2,NA,39,NA,12000,856,NA,72,1,73000,66,NA,32,2,4,4,4,3,2,1,3,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,4,2,2,2,3
"F-150",5,0.285809883554664,1.21143635057117,13,16,5,1,NA,14,NA,NA,NA,NA,26,NA,NA,1,NA,NA,NA,780,36,NA,1,NA,12,NA,1,2,1,2,2,2,3,1,4,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,2,3,2
"F-150 Hybrid",5,0.438446420416784,1.77506747632211,6,11,1,2,NA,30,NA,NA,NA,NA,42,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F-150",5,-0.764030981825049,4.97852602642781,8,16,2,1,NA,23,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110000,92,NA,NA,1,2,4,4,3,4,1,3,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,3,2,4,1,4
"F-150",3,4.64714888401077,-9.17936212803076,8,14,2,1,NA,16,7,3,3,11,40,5,2,NA,19,10000,NA,1283,NA,60,1,75000,40,NA,25,NA,4,4,4,3,3,1,3,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,3,4,1,2,3
"F-150",5,1.37658877894173,4.61557016631367,13,15,5,1,NA,20,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,7000,NA,NA,NA,NA,700000,33,NA,NA,NA,1,3,3,2,3,2,4,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,2,3,2,1,3
"F-150",3,4.13618061583377,-9.82495786346515,9,11,2,1,1,29,5,3,1,22,40,0,2,1,19,NA,NA,2020,NA,36,1,69000,6,NA,32,2,4,3,3,3,2,2,1,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,3,4,4,1,4
"F-150",5,0.885872594309027,4.77425179763465,13,16,4,1,11,31,6,3,1,22,42,0,1,NA,NA,NA,NA,NA,NA,NA,NA,65300,63,NA,1,2,3,3,4,3,2,1,3,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,3,2,3,1,1
"F-150",5,2.17354967699308,2.15848487132697,11,12,4,1,2,20,6,2,1,22,15,0,2,1,NA,NA,22000,NA,NA,NA,NA,65000,33,NA,13,1,3,3,3,3,3,1,2,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,2,3,3,1,2
"F-150",5,0.982533472624624,1.45985008254974,10,12,3,1,2,20,6,3,1,23,39,0,2,1,NA,NA,NA,NA,NA,NA,NA,63000,13,213060,13,1,4,3,4,3,2,3,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,2,1,3,1,3
"F-150",5,2.7572475691798,2.42222507503608,10,16,3,1,3,16,6,2,1,7,42,0,1,1,19,2500,18100,865,NA,60,NA,64083,19,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,4,3,3,4,4,3,4,4,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"F-150",5,-1.07874607324417,4.99727488156235,8,14,2,1,NA,16,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F-150",5,-0.958865198326695,5.20944176750685,9,16,2,2,6,16,5,4,1,5,25,0,1,NA,19,3000,32000,591,NA,60,1,59000,37,NA,1,1,1,4,3,3,1,1,4,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,3,4,1,2,1
"F-150",2,-7.13383466366077,-15.3533867983763,13,16,5,1,6,15,7,2,3,22,9,5,2,1,19,44000,44000,250,NA,60,1,60000,18,NA,10,1,4,4,4,4,2,1,4,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2,1,3,2,2,4
"F-150",5,-0.497984204807926,1.69773500145486,10,11,3,2,1,20,6,3,1,22,34,0,1,1,19,25000,11000,600,NA,60,1,66000,27,NA,27,2,2,3,4,3,3,1,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,2,2,4,2,3
"F-150 Hybrid",5,-0.988618416871539,1.87842291902118,8,16,2,1,NA,15,NA,NA,NA,NA,41,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,37,705840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F-150",2,-6.95810089769545,-15.6282231830997,9,15,2,1,4,20,10,2,3,22,41,0,1,1,NA,NA,26000,NA,NA,NA,NA,52000,40,NA,23,2,1,4,4,4,4,2,4,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,2,2,4,1,1
"F-150",5,2.52319594613523,2.20215908212712,10,14,3,1,NA,23,NA,NA,NA,NA,6,NA,NA,1,NA,NA,28000,NA,NA,NA,NA,62000,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F-150",5,-2.55975902530475,5.14576832232435,9,13,2,1,NA,20,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F-150",5,-2.02847941046783,5.37168301762607,13,14,4,1,NA,25,NA,NA,NA,NA,47,NA,NA,NA,9,NA,NA,NA,NA,NA,1,NA,51,NA,NA,1,2,4,4,3,3,1,3,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,1,2,1,3,1
"F-150 Hybrid",5,-1.57176696893078,1.41894638601696,7,11,1,1,NA,30,2,2,1,2,21,2,2,1,19,2000,19000,NA,NA,60,1,65000,13,NA,13,1,4,3,3,3,4,2,1,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,3,2,3,3,2
"F-150",5,0.560165329760594,5.23628210009921,11,13,3,2,7,25,10,3,3,22,23,0,1,NA,62,NA,45000,445,NA,72,1,68000,12,NA,24,1,2,3,3,3,2,1,4,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,2,3,2,2,2
"F-150",5,-1.08580220725739,2.25668486129622,7,12,1,2,NA,29,NA,NA,NA,NA,9,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,19,949994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F-150",5,0.744635527828904,1.59561673001398,9,13,2,1,NA,15,NA,NA,NA,NA,48,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F-150",3,4.27390825083867,-10.0394664486139,9,16,2,1,7,16,5,1,1,9,9,0,2,1,95,NA,NA,1200,NA,60,1,64000,40,NA,28,2,4,3,4,4,2,1,2,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,4,1,1,4,3
"F-150",5,-1.23239963008951,1.59878145666568,11,11,3,1,11,26,10,3,4,22,37,0,1,1,0,NA,50000,250,NA,NA,1,65000,40,NA,33,1,4,4,4,3,2,2,3,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,3,2,2,2,3
"F-150",5,-2.21396217044211,5.11791778002576,8,13,2,2,NA,20,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F-150",5,2.07739973331179,2.47878518520154,4,16,1,1,NA,10,NA,NA,NA,NA,13,NA,NA,1,90,3000,36000,852,NA,84,2,53000,54,705840,NA,NA,3,3,3,2,2,2,2,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,1,1,4,4,4
"F-150",3,4.11776628799956,-9.07893531964749,10,11,3,1,3,28,6,2,1,14,45,0,1,NA,NA,NA,NA,NA,NA,NA,NA,45000,23,NA,1,2,3,3,3,3,2,1,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,2,2,1,2
"F-150",3,3.03610156814594,-5.40239921684852,10,11,3,1,1,16,6,2,1,22,34,0,1,1,50,20000,NA,1000,NA,24,1,45000,25,216620,33,2,3,3,4,3,3,3,3,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,2,2,3,1,3
"F-150",3,3.04008144379283,-5.38963889935357,6,14,1,1,NA,12,9,3,2,13,34,0,2,NA,19,NA,30000,592,NA,60,NA,61000,26,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,3,3,3,1,1,1,1,4,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA
"F-150",3,3.05810693735694,-5.41321972346449,10,16,3,1,NA,14,6,4,1,8,19,0,1,NA,19,10000,NA,653,NA,60,NA,43000,53,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA
"F-150",NA,3.00823824460561,-5.32432352681342,10,14,2,1,2,15,6,2,1,16,20,0,2,NA,40,NA,12500,760,NA,72,NA,44000,34,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,4,3,4,4,4,1,4,4,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA
"F-150",3,4.52132866009337,-9.03570805030831,12,13,4,1,1,12,6,4,1,22,42,0,1,NA,40,4000,NA,740,NA,84,NA,54000,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,4,1,5,3,4,3,5,5,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"F-150 Hybrid",5,-0.865775708877055,2.18761135989504,9,14,2,1,NA,26,NA,NA,NA,NA,9,NA,NA,2,NA,NA,NA,675,36,NA,1,NA,12,219920,NA,NA,4,3,3,3,4,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,2,3,1,3,4
"F-150",5,-2.91996463668637,2.165370441154,8,15,2,1,NA,14,NA,NA,NA,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F-150",2,-6.54287051813671,-15.1826217928644,4,15,1,2,7,11,9,3,2,23,22,0,2,1,NA,NA,NA,501,36,NA,1,NA,42,NA,10,1,2,3,3,3,2,2,3,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,2,3,3,4,2
"F-150 Hybrid",5,-0.585580514695507,4.90812847375464,8,15,2,1,NA,20,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F-150",5,2.71848814325003,2.42027415721745,9,15,2,1,2,14,5,3,1,3,30,0,2,1,19,20000,NA,780,NA,60,2,62000,22,NA,1,1,3,2,2,2,1,1,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,2,2,2,4,4
"F-150",5,-2.60835320380046,5.2452265205603,12,14,4,1,NA,20,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F-150 Hybrid",5,0.0653224576844788,4.87989937198065,8,13,2,1,5,28,5,1,1,5,26,0,1,NA,35,NA,NA,1200,NA,72,1,70000,38,NA,29,1,4,3,3,2,2,1,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,3,3,2,3,2
"F-150",5,-0.442646303447235,5.58814615147964,10,11,3,1,6,31,6,3,1,8,6,0,1,NA,58,5000,NA,1455,NA,84,1,78500,34,NA,27,1,4,4,4,3,4,1,4,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,1,4,3,3,1
"F-150",2,-6.35372727889738,-15.3449425226641,10,16,3,1,3,16,10,3,3,2,4,0,1,1,NA,NA,NA,NA,NA,NA,NA,60000,54,NA,9,2,3,3,4,3,3,2,4,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,3,4,3,2,2
"F-150 Hybrid",5,0.0437778837753429,1.43861601661692,11,11,4,1,7,30,6,1,1,22,42,0,1,1,NA,NA,4500,NA,NA,NA,NA,62000,61,NA,33,2,4,3,3,2,2,1,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,3,3,1,1,4
"F-150 Hybrid",2,-7.23139629557865,-15.062499671468,13,16,4,1,7,13,6,3,1,22,40,0,2,NA,66,NA,51000,178,NA,72,1,78000,47,NA,33,1,3,4,4,4,2,2,3,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,3,2,2,2,3
"F-150 Hybrid",3,3.74853902155842,-9.11851539684382,13,11,4,1,NA,33,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,55000,10,NA,6,2,1,4,4,3,4,1,4,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,3,1,1,1,3
"F-150",5,2.07635688701554,2.37321630696754,8,14,2,1,NA,14,NA,NA,NA,NA,42,NA,NA,1,NA,NA,9000,NA,NA,NA,NA,44000,13,NA,NA,2,2,2,3,2,2,2,3,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,2,2,3,1,3
"F-150",5,0.897834304000046,1.62849013506904,11,12,4,1,NA,29,NA,NA,NA,NA,9,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F-150",5,0.469945439389905,1.4828326561416,NA,NA,NA,1,NA,20,NA,NA,NA,NA,47,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F-150 Hybrid",5,1.36651301967004,2.03040475190468,6,16,1,1,7,15,1,3,1,2,1,2,2,2,NA,NA,NA,514,36,NA,1,NA,66,NA,13,2,3,3,3,2,3,2,2,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,2,1,2,2,3
"F-150 Hybrid",3,3.87281193041155,-9.67774361099048,9,16,2,1,2,29,5,2,1,5,21,0,1,1,NA,NA,NA,NA,NA,NA,NA,59000,53,349050,27,2,3,2,3,3,2,2,2,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,2,2,4,1,2
"F-150",5,-1.77620662745054,5.3065634550956,7,13,1,1,11,16,5,2,1,1,46,0,2,NA,29,NA,12000,900,NA,48,1,50000,33,NA,NA,1,4,4,4,4,2,1,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,2,1,2,3,2
"F-150",5,-2.08811427809181,5.39567279336034,8,11,2,1,11,16,5,4,1,10,48,0,2,NA,19,10000,16000,700,NA,66,1,30000,33,NA,10,1,2,4,4,4,3,4,2,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,1,3,2,3,2
"F-150",5,1.85509033550508,3.84472629942148,11,11,4,1,NA,16,NA,NA,NA,NA,21,NA,NA,NA,67,10000,27000,588,NA,72,1,66789,13,NA,NA,1,4,3,2,2,2,1,4,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,4,3,4,3,2
"F-150",5,-2.4837806569232,1.79143052269311,12,14,4,1,NA,25,NA,NA,NA,NA,31,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F-150",2,-6.39822938726459,-15.2810177904948,9,15,2,1,7,13,10,2,3,23,42,0,2,1,90,NA,9000,592,NA,72,1,41000,33,NA,32,2,3,3,3,3,3,1,3,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,4,3,2,1,4
"F-150",5,-2.52985587662879,2.10803776982031,11,13,4,1,NA,25,NA,NA,NA,NA,42,NA,NA,1,75,NA,15,859,NA,6,1,40,54,NA,NA,2,4,4,4,4,4,1,4,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,3,4,1,4,4
"F-150",5,1.06953905851634,2.00847883264527,12,16,4,1,3,20,6,2,1,22,34,0,1,1,NA,NA,20500,NA,NA,NA,NA,63000,12,NA,6,2,4,3,4,2,3,2,2,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,3,1,1,1,2
"F-150 Hybrid",5,-1.60198631192946,5.42196268422029,8,16,2,1,1,15,5,3,1,10,40,0,2,NA,NA,NA,NA,525,36,NA,1,NA,65,NA,10,1,2,4,4,4,3,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,3,3,3,4,3
"F-150",5,-0.872568027499755,5.32734884950112,11,13,4,1,6,11,6,4,1,22,45,0,2,NA,59,35000,NA,623,NA,84,1,75564,34,NA,NA,1,1,4,4,4,4,1,4,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,4,1,4,3,2
"F-150",5,-2.59557127421062,5.13971848097732,13,16,4,1,NA,33,NA,NA,NA,NA,42,NA,NA,NA,30,2000,17500,1384,NA,60,2,72000,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F-150",5,-2.62450951299843,5.06418797378132,9,15,2,1,NA,23,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F-150",5,1.24714964568816,1.80011558408185,12,11,4,1,7,11,10,3,3,22,41,0,1,1,NA,NA,1000,NA,NA,NA,NA,59000,61,346320,23,1,1,3,4,2,3,1,3,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,3,3,2,1,4
"F-150",5,0.533779443217409,1.6262848803514,5,16,1,1,NA,14,NA,NA,NA,NA,22,NA,NA,1,58,3000,80000,950,NA,72,1,56000,57,NA,NA,NA,3,3,2,3,3,2,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,4,2,2,2,4
"F-150",5,-1.41678577255531,5.43634186242661,9,1,2,1,7,28,5,4,1,5,1,0,1,NA,NA,NA,2000,NA,NA,NA,NA,48000,81,NA,32,1,3,4,4,4,4,1,4,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,2,3,4,1,1
"F-150",2,-5.82411893226168,-14.9184885367249,13,13,5,1,NA,10,NA,NA,NA,NA,37,NA,NA,1,NA,NA,12000,NA,NA,NA,NA,59000,36,NA,1,1,1,3,3,2,1,1,4,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,4,4,1,1,4
"F-150",3,3.27126760313625,-9.34115840881448,9,13,2,1,6,12,5,3,1,16,17,0,1,1,60,13000,NA,740,NA,60,1,51000,40,NA,23,2,3,3,3,3,3,1,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,3,4,2,1,4
"F-150",2,-7.18306160351608,-15.0868636250928,13,16,4,1,1,10,10,3,3,22,20,0,1,NA,NA,NA,NA,NA,NA,NA,NA,48900,47,NA,33,1,3,4,4,4,2,1,2,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,3,4,2,1,3
"F-150",5,2.28340228868202,2.0400195618254,6,11,1,1,6,16,4,4,1,13,9,0,2,1,NA,NA,15000,NA,NA,NA,NA,45000,27,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,4,4,4,3,3,3,4,5,2,1,5,NA,NA,NA,NA,NA,NA,NA,NA
"F-150",5,0.759853615469003,1.53077310159425,11,14,3,1,7,26,10,4,3,22,16,0,1,1,NA,NA,NA,NA,NA,NA,NA,55500,27,NA,1,2,3,3,4,4,4,1,4,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,3,2,3,1,3
"F-150",5,1.06610833219026,1.51704442575664,8,15,2,1,1,20,5,2,1,15,17,0,1,1,NA,NA,NA,NA,NA,NA,NA,52000,81,NA,23,1,3,2,3,2,2,2,3,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,3,3,2,3,4
"F-150",5,-2.00908205224551,2.06677770900783,10,14,3,1,2,27,6,3,1,22,49,0,2,1,40,3000,27000,1250,NA,72,1,67000,33,NA,15,1,4,3,4,3,3,2,4,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,3,3,3,4,3
"F-150 Hybrid",5,2.39724351893293,2.23858976325966,11,13,4,1,9,14,6,3,1,22,3,0,1,1,NA,NA,18000,NA,NA,NA,NA,71000,38,NA,24,1,4,3,3,3,2,1,2,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,3,2,3,1,4
"F-150",5,-0.289667549815091,1.47052228598203,10,16,3,1,NA,20,NA,NA,NA,NA,42,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
