"BLD_DESC_RV_MODEL","cluster","emb_x","emb_y","BLD_AGE_GRP","DEMO_EDUCATION","GENERATION_GRP","DEMO_GENDER1","BLD_HOBBY1_GRP","DEMO_INCOME","BLD_LIFESTAGE","DEMO_LOCATION","DEMO_MARITAL","DEMO_EMPLOY","ADMARK_STATE","BLD_CHILDREN","DEMO_EMPTY_NESTER","C1_PL","FIN_PU_APR","FIN_PU_DOWN_PAY","FIN_PU_TRADE_IN","BLD_FIN_TOTAL_MONPAY","FIN_LE_LENGTH","FIN_PU_LENGTH","FIN_CREDIT","FIN_PRICE_UNEDITED","PR_MOST","C2S_MODEL_RESPONSE","SRC_TOP1","OL_MODEL_GRP","STATE_BUY_BEST","STATE_CONTINUE","STATE_FEEL_GOOD","STATE_REFER","STATE_PRESTIGE","STATE_EURO","STATE_AMER","STATE_ASIAN","STATE_SWITCH_FEAT","STATE_VALUES","PV_TAX_INS","PV_SPEND_LUXURY","PV_PRESTIGE","PV_QUALITY","PV_RESALE","PV_INEXP_MAINTAIN","PV_AVOID","PV_SURVIVE","PV_PAY_MORE","PV_BREAKDOWN","PV_VALUE","PV_SPEND","PV_LEASE","PV_PUTOFF","STATE_BALANCE","STATE_WAIT","STATE_ENJOY_PRESTIGE","STATE_FIRST_YR","STATE_NO_LOW_PRICE","STATE_AUDIO","STATE_MON_PAY","STATE_SHOP_MANY"
"Wrangler",3,0.585187142128728,-3.58897988191768,9,16,2,1,8,29,5,3,1,14,37,0,2,1,NA,NA,7500,NA,NA,NA,NA,46000,33,780200,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,2,3,3,3,3,1,4,4,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",3,2.15612327622664,-2.98488610021409,11,13,4,1,NA,16,NA,NA,NA,NA,16,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",3,0.42869731335041,-2.26605530663867,11,13,4,2,NA,20,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",3,-0.0953798618206108,-2.58030199524619,10,11,2,1,NA,29,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",3,0.0111808596309912,-2.41490155863311,11,16,4,2,NA,15,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",3,-0.221498936952734,-2.83017776504913,13,14,5,1,2,20,6,4,1,22,42,0,1,NA,NA,NA,29000,NA,NA,NA,NA,52000,17,NA,NA,1,3,4,4,3,3,2,4,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,3,3,1,1,2
"Grand Cherokee WL",1,0.0845903385579656,9.822899351422,10,11,3,2,7,15,10,3,2,10,21,0,2,NA,NA,NA,NA,NA,NA,NA,NA,44000,9,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,3,3,3,4,3,4,5,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",3,-0.143244524438433,-2.82991023843586,11,15,4,1,NA,11,NA,NA,NA,NA,45,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,36,211860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",2,-7.45917392621483,2.02750427885813,12,15,4,1,NA,13,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",3,2.75068173013674,-1.77334927772168,4,11,1,1,7,29,9,1,4,10,42,0,2,1,55,NA,20000,565,NA,60,1,42999,13,NA,10,2,3,3,3,2,3,1,2,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,3,4,4,1,4
"Wrangler",1,-0.468736483016169,9.70213200396975,11,13,4,2,NA,20,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",3,3.49766344160755,-0.591623457553391,10,13,3,1,11,14,6,4,1,9,48,0,1,NA,47,10000,NA,450,NA,60,1,48000,47,NA,1,2,2,4,4,4,3,1,4,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,3,3,2,2,3
"Grand Cherokee WL",3,3.47816334826332,-0.45897338083053,11,14,4,2,3,13,7,2,3,22,22,5,2,NA,NA,NA,NA,636,39,NA,2,NA,54,NA,10,1,2,4,4,4,3,2,1,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,2,3,3,2,2
"Wrangler",3,2.96505143927345,-0.800081211658652,13,16,4,1,NA,10,10,3,3,22,32,0,1,NA,NA,NA,40000,NA,NA,NA,NA,60000,47,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",2,-7.43856701942386,0.88777420805652,9,14,2,1,6,16,5,2,1,16,21,0,2,2,NA,NA,NA,654,39,NA,1,NA,22,NA,33,2,2,4,4,3,4,1,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,2,1,3,1,3
"Grand Cherokee WL",3,2.42143142612899,-1.82676088752269,12,13,4,1,NA,11,10,3,3,22,31,0,2,1,NA,NA,10000,NA,NA,NA,NA,36000,12,NA,10,2,4,3,3,3,3,1,3,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,2,4,2,4,3
"Grand Cherokee WL",3,3.11528225341629,-0.860981435165416,13,11,4,1,11,10,10,3,3,22,41,0,2,NA,NA,NA,NA,577,39,NA,NA,NA,15,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,2,3,1,1,2,3,2,1,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",2,-7.29973715723673,1.60281778580687,12,16,4,2,7,20,6,2,1,22,46,0,1,NA,NA,NA,NA,NA,NA,NA,NA,65000,92,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,1,5,2,3,5,5,5,5,4,5,1,4,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",2,-7.5632286970852,1.75198769791897,8,11,2,1,7,28,5,4,1,3,36,0,1,1,NA,NA,NA,NA,NA,NA,NA,53000,92,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,4,3,2,3,3,1,5,3,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",3,3.52920479497018,-0.2579573876659,7,13,2,1,NA,28,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",3,3.84604045384646,-0.954722589946628,13,12,4,2,NA,11,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",3,2.46669045761954,-1.48369394923823,13,11,4,1,1,20,10,2,3,22,45,0,1,NA,NA,NA,NA,NA,NA,NA,NA,32000,47,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,4,3,4,5,5,4,5,4,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",1,-0.0558616342663514,9.74856312458677,NA,11,NA,1,3,16,NA,3,2,4,14,NA,2,NA,35,10000,9000,856,NA,60,NA,64000,54,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,3,4,3,3,5,4,3,5,4,5,2,4,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",3,3.24080965222265,-1.07277346395959,13,14,4,1,3,13,10,2,3,22,48,0,2,NA,55,25000,NA,582,NA,60,NA,58000,47,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,5,5,5,4,5,5,5,5,5,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",3,2.15510668800715,-1.37197115480727,6,13,1,2,3,25,9,4,3,5,16,0,2,1,89,10000,2000,800,NA,60,NA,52000,55,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,4,1,3,2,3,1,5,4,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",1,-0.133707689736676,9.56399313123873,8,13,2,1,NA,14,5,2,1,3,27,0,2,NA,NA,NA,NA,638,48,NA,NA,NA,37,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,4,3,3,3,2,1,5,5,5,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",3,1.696769978892,-2.38259279321885,12,16,4,2,NA,15,NA,NA,NA,NA,9,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",3,-0.231842845574432,-3.09104136300335,12,11,4,1,NA,15,NA,NA,NA,NA,32,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",2,-6.91343762618976,0.55749582409871,13,13,4,1,NA,26,7,3,3,22,34,5,2,1,NA,NA,NA,NA,NA,NA,NA,42000,53,949994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,4,4,3,3,3,3,3,3,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",1,-0.776963693483996,9.75070579628341,11,16,4,1,9,14,10,2,2,22,42,0,2,NA,60,15000,6000,800,NA,60,NA,61000,47,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,4,4,2,4,4,4,4,4,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",2,-7.7155486197505,1.91788697388653,11,13,3,1,NA,20,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,4,4,4,1,4,4,4,4,5,5,1,3,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",2,-7.29843992740986,1.11076768134184,11,12,4,2,NA,30,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45000,30,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,3,5,4,5,5,1,5,4,4,1,5,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",2,-7.24451614213521,0.923704985849244,9,13,2,1,NA,16,NA,NA,NA,NA,9,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,3,5,5,5,5,5,5,5,5,1,3,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",3,2.36473891129606,-3.13351559648784,12,15,4,1,3,14,6,3,1,22,33,0,1,1,NA,NA,6000,NA,NA,NA,NA,40000,13,616180,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,4,3,3,5,5,5,5,5,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",2,-7.20162744386509,0.888495549796046,9,13,2,1,3,16,10,1,3,22,37,0,2,1,NA,NA,NA,NA,NA,NA,NA,49000,53,949994,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,3,4,4,3,2,3,2,5,3,5,1,4,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",3,3.51558066722668,-0.107761315067142,6,13,1,2,NA,27,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",2,-7.58980797728164,1.98169308906883,11,15,4,1,2,30,6,4,1,22,34,0,1,NA,NA,NA,NA,NA,NA,NA,NA,50000,14,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,4,4,4,4,3,4,5,4,5,4,3,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",2,-7.1875450137593,1.5858501512075,3,13,6,2,NA,16,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",3,1.58190997878792,-1.34098269697199,10,16,3,1,1,14,6,2,1,22,24,0,1,NA,NA,NA,NA,701,42,NA,NA,NA,30,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,1,3,3,4,3,4,2,4,4,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",3,3.20153658507518,-0.563122216263209,12,12,4,1,7,20,6,3,1,22,20,0,1,NA,49,NA,12000,400,NA,60,NA,53000,61,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,3,4,4,4,4,4,4,4,5,5,1,3,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",2,-7.06462225421691,0.665245112310847,6,16,1,2,NA,15,NA,NA,NA,NA,34,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,3,4,4,3,5,1,5,3,2,1,5,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",3,3.65912313740093,-0.199428412595241,2,13,6,2,3,24,7,2,2,12,42,2,2,NA,NA,NA,NA,986,72,NA,NA,NA,40,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,5,2,3,3,5,3,3,3,5,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",1,-0.624073852046469,9.76268883878931,8,15,2,2,NA,12,10,1,3,12,4,0,1,1,154,5000,1200,815,NA,72,NA,44000,13,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,3,4,3,5,5,4,3,4,5,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",3,0.153510839276753,-2.19128309950142,8,16,2,1,3,28,3,2,1,22,29,1,2,NA,NA,NA,NA,599,36,NA,NA,NA,12,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,3,4,4,3,4,2,5,5,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",2,-7.58402598050833,1.92882526272876,NA,16,NA,2,1,NA,NA,3,3,23,30,0,2,NA,40,10000,NA,752,NA,36,NA,45000,12,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,5,5,4,5,5,5,3,5,5,5,2,5,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",3,3.37051884167606,-0.822260197097322,11,15,3,2,NA,27,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",3,3.15085758420119,-1.69445826359495,8,16,2,1,NA,23,NA,NA,NA,NA,34,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,40,391020,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",3,0.286627827735769,-2.63015016681356,6,15,1,1,3,20,1,2,1,14,39,3,2,NA,50,7000,2000,700,NA,72,NA,52000,30,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,3,3,4,2,4,2,4,5,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",1,-0.843315570438681,9.71819394759253,13,12,5,2,NA,20,6,3,1,22,12,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,3,3,3,3,5,3,5,4,3,1,5,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",3,1.09885194017345,-3.75117373658099,12,16,4,1,7,16,6,3,1,11,26,0,1,1,NA,NA,NA,NA,NA,NA,NA,42000,33,NA,13,2,3,3,3,2,3,1,3,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,3,3,2,2,3
"Grand Cherokee WL",3,2.48487773190286,-2.01372707939715,7,11,1,1,7,23,3,1,1,14,42,1,2,1,70,2000,15000,400,NA,36,NA,42000,27,533370,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,4,3,5,4,4,5,4,3,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",1,-0.630768473277821,9.71477266415979,12,11,4,2,NA,15,NA,NA,NA,NA,22,NA,NA,1,NA,NA,20000,NA,NA,NA,NA,48000,27,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,3,4,4,4,4,4,5,4,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",2,-7.69481211796,1.77355872324135,10,15,3,1,9,NA,6,3,1,22,2,0,1,1,NA,NA,NA,NA,NA,NA,NA,82144,61,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,4,3,4,4,3,2,4,4,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",3,-0.0705556901895763,-2.450862104159,13,11,4,1,1,33,1,2,1,22,9,4,2,NA,NA,NA,NA,600,36,NA,NA,NA,39,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,4,4,4,4,4,4,4,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",2,-7.62651137908217,1.85592707853698,10,14,2,1,7,14,6,4,1,9,9,0,2,1,42,15000,NA,450,NA,72,NA,50000,92,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,5,3,3,4,5,3,5,3,5,1,5,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",3,3.37918440529704,-0.598004488104559,11,13,3,2,NA,20,NA,NA,NA,NA,8,NA,NA,1,NA,NA,42000,NA,NA,NA,NA,52000,4,NA,NA,2,3,4,4,4,3,2,4,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,3,3,3,3,3
"Wrangler",3,-0.245199766149896,-2.47096976857696,8,13,2,1,NA,12,10,2,3,7,12,0,1,NA,NA,NA,NA,472,36,NA,NA,NA,61,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,5,5,1,1,1,1,5,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",1,-0.17985192630455,10.4909864943307,8,11,2,2,NA,10,7,1,3,23,21,1,2,2,NA,NA,NA,594,36,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,3,3,4,4,5,5,5,5,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",3,3.3262681074529,-0.560463090807284,12,15,4,1,1,12,6,2,1,22,40,0,1,NA,NA,NA,NA,307,36,NA,NA,NA,87,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,4,3,4,4,5,5,5,5,5,5,3,4,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",3,2.2620862553029,-1.87227950228755,10,16,3,1,9,28,6,2,1,22,31,0,1,NA,NA,NA,NA,425,36,NA,NA,NA,12,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,4,5,4,3,5,5,4,5,3,5,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",3,-0.310498639516267,-3.3784562342585,12,13,4,1,11,14,6,3,1,3,13,0,1,1,NA,NA,29000,NA,NA,NA,NA,41000,30,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",3,3.61749816584521,-0.190846838945866,12,11,4,2,7,12,10,2,2,10,20,0,1,1,NA,NA,30000,NA,NA,NA,NA,20000,58,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",3,3.43104540452499,-0.704340710389656,12,11,4,2,6,10,10,2,3,22,34,0,1,1,NA,NA,NA,NA,NA,NA,NA,65000,33,321930,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,4,4,3,4,4,2,4,5,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",3,0.355533229993885,-3.40008355249586,5,16,1,1,2,30,4,2,1,3,12,0,2,1,68,20000,7000,485,NA,60,NA,52270,80,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,3,2,1,3,3,5,3,3,5,1,3,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",3,0.425582294150207,-2.97255917509943,9,11,2,1,6,32,5,2,1,3,4,0,2,1,70,10000,NA,1210,NA,36,NA,43200,24,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,3,4,4,2,4,2,5,4,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",3,2.3839319221473,-2.37135799333221,11,11,4,2,7,14,6,2,1,22,4,0,1,1,79,NA,10000,980,NA,72,1,60000,33,NA,6,1,3,2,3,2,3,1,4,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,3,2,3,3
"Grand Cherokee WL",2,-6.73926170303538,0.755465716494007,8,11,2,1,1,24,10,2,3,3,9,0,2,NA,NA,NA,NA,680,36,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,5,3,1,4,5,5,4,5,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",3,2.85797166163104,-0.931152585161747,8,14,2,2,NA,20,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,3,3,4,5,2,5,5,5,1,5,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",3,1.61002058477352,-1.13714636864253,6,13,1,2,NA,16,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,1,4,4,3,4,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",3,3.83713974071835,-1.24310022800615,9,11,2,2,NA,16,NA,NA,NA,NA,11,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,92,949994,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,3,5,4,3,5,5,5,5,4,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",3,3.50430806672435,-0.469003188185666,7,16,1,1,1,26,10,3,2,3,23,0,1,NA,60,2000,18500,714,NA,NA,NA,50000,23,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,3,5,5,5,5,2,5,5,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",2,-7.26351111516768,1.11114774327198,11,12,4,1,NA,11,10,3,2,22,9,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3,3,4,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA
"Wrangler",3,3.1200501349623,-0.994514039605304,10,12,3,1,NA,28,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,67000,NA,NA,NA,NA,88000,15,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,3,5,4,3,4,4,3,4,5,5,1,3,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",1,-0.857460628561011,9.77254485164502,12,16,4,2,11,16,6,3,1,22,25,0,1,1,0,NA,26000,606,NA,6,NA,60000,63,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,4,4,4,4,4,4,4,4,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA
"Grand Cherokee WL",1,-0.507597958682496,9.66012277909961,13,15,4,1,NA,11,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
