"BLD_DESC_RV_MODEL","cluster","emb_x","emb_y","BLD_AGE_GRP","DEMO_EDUCATION","GENERATION_GRP","DEMO_GENDER1","BLD_HOBBY1_GRP","DEMO_INCOME","BLD_LIFESTAGE","DEMO_LOCATION","DEMO_MARITAL","DEMO_EMPLOY","ADMARK_STATE","BLD_CHILDREN","DEMO_EMPTY_NESTER","C1_PL","FIN_PU_APR","FIN_PU_DOWN_PAY","FIN_PU_TRADE_IN","BLD_FIN_TOTAL_MONPAY","FIN_LE_LENGTH","FIN_PU_LENGTH","FIN_CREDIT","FIN_PRICE_UNEDITED","PR_MOST","C2S_MODEL_RESPONSE","SRC_TOP1","OL_MODEL_GRP","STATE_BUY_BEST","STATE_CONTINUE","STATE_FEEL_GOOD","STATE_REFER","STATE_PRESTIGE","STATE_EURO","STATE_AMER","STATE_ASIAN","STATE_SWITCH_FEAT","STATE_VALUES","PV_TAX_INS","PV_SPEND_LUXURY","PV_PRESTIGE","PV_QUALITY","PV_RESALE","PV_INEXP_MAINTAIN","PV_AVOID","PV_SURVIVE","PV_PAY_MORE","PV_BREAKDOWN","PV_VALUE","PV_SPEND","PV_LEASE","PV_PUTOFF","STATE_BALANCE","STATE_WAIT","STATE_ENJOY_PRESTIGE","STATE_FIRST_YR","STATE_NO_LOW_PRICE","STATE_AUDIO","STATE_MON_PAY","STATE_SHOP_MANY"
"Pathfinder",7,-3.35284015046286,10.2830399400832,13,11,4,1,1,28,6,2,1,22,20,0,1,1,NA,NA,29000,NA,NA,NA,NA,41000,61,NA,NA,2,3,1,1,1,3,1,1,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,3,2,3,1,2
"Pathfinder",6,3.98316200701921,-2.16719735535993,6,11,1,2,NA,14,3,3,1,3,1,2,2,1,0,40000,NA,266,NA,NA,2,56000,23,NA,10,2,4,3,4,3,2,3,1,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,1,2,2,4,2
"Pathfinder",6,2.02340250430201,0.131484771801742,4,13,1,2,6,25,1,3,1,20,11,2,2,2,NA,NA,NA,366,36,NA,1,NA,23,NA,10,2,2,2,3,3,3,1,1,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,2,4,2,4,2
"Pathfinder",6,-0.0221052742734833,0.408209485898425,9,16,2,2,NA,16,NA,NA,NA,NA,31,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,86,369910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pathfinder",7,-3.06404035416388,11.2948681194707,9,16,2,2,NA,13,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,1,3,4,4,3,2,2,1,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,2,2,3,3,2
"Pathfinder",6,3.39453638298837,-0.942767720846288,13,16,5,1,1,14,6,3,1,22,41,0,2,1,39,35388,4000,294,NA,60,1,51310,48,NA,10,2,4,3,4,2,4,2,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,1,4,1,1,1
"Murano",7,-3.46098250154441,10.7576366258042,9,13,2,2,10,27,5,4,1,20,37,0,1,1,20,3000,NA,1200,NA,36,1,51000,23,NA,1,2,3,3,3,3,2,1,4,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,3,3,1,2,2
"Murano",7,-2.99848870378449,10.8140639042559,11,14,4,1,1,14,10,3,3,17,29,0,1,NA,NA,NA,NA,515,36,NA,1,NA,33,NA,10,1,2,3,4,3,2,1,2,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,4,2,2,3,2
"Murano",7,-3.31897463728513,10.2676626408076,11,15,3,2,1,20,10,2,3,22,32,0,1,1,39,NA,26000,732,NA,60,1,50801,23,NA,28,1,3,3,3,4,2,1,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,2,1,1,2,2
"Pathfinder",6,3.21982123494094,-1.01013117914323,9,NA,2,2,1,20,5,3,1,22,37,0,1,1,NA,NA,24000,NA,NA,NA,NA,48000,23,774000,28,2,4,3,3,2,3,1,2,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,3,1,1,3
"Pathfinder",6,1.90068787671292,-2.96645660861141,11,11,4,NA,1,14,6,3,1,22,13,0,1,NA,NA,NA,17000,NA,NA,NA,NA,47180,81,NA,10,2,3,3,3,3,3,1,2,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,3,3,2,2,2
"Murano",6,2.76243241044037,-3.29690847142733,12,13,4,2,1,15,6,3,1,22,24,0,1,NA,75,2000,46000,550,NA,72,1,48500,33,NA,10,2,4,4,4,4,3,1,2,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,2,4,3,2,3
"Pathfinder",6,0.130953292993418,0.348784766651445,13,11,4,1,1,13,6,4,1,22,23,0,1,1,NA,NA,25000,NA,NA,NA,NA,45000,61,NA,32,2,4,2,4,2,2,1,1,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,3,3,1,1,3
"Murano",6,2.7754754277522,-3.51577212947657,9,16,2,2,1,14,7,3,2,11,22,3,2,NA,NA,NA,NA,563,36,NA,1,NA,36,NA,10,1,4,4,4,4,3,2,4,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,3,4,4,2
"Murano",6,3.10357627988084,-1.30458284074479,9,11,2,1,NA,29,5,1,1,3,48,0,1,1,0,20000,12000,900,NA,48,1,48000,54,513500,1,2,3,2,3,3,2,4,2,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,2,2,3,2,2
"Pathfinder",6,2.89891936282447,-3.62921896005379,11,16,4,2,NA,20,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,23,NA,NA,2,1,4,4,1,4,1,1,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,1,1,2,1,1
"Pathfinder",6,3.90393016904482,-1.50550804943431,13,14,5,1,NA,25,NA,NA,NA,NA,48,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pathfinder",3,-10.0193135305286,3.76258284042944,5,16,1,1,1,14,1,3,1,11,32,3,2,NA,0,1000,NA,1072,NA,NA,3,48000,67,NA,1,NA,2,4,4,4,4,4,2,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4
"Pathfinder",6,-0.0921245845547912,0.285221927156522,12,16,4,1,NA,13,NA,NA,NA,NA,11,NA,NA,1,NA,NA,18000,NA,NA,NA,NA,55000,81,533370,NA,2,3,3,3,2,2,1,1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,3,4,3,1,2
"Murano",6,1.8728996909054,-2.87698814565925,8,15,2,2,1,13,10,2,3,11,42,0,2,NA,69,8564,18000,392,NA,72,1,45499,12,NA,10,1,3,3,3,3,2,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,4,3,2,2,2
"Pathfinder",6,2.93636093908894,-3.55587557303139,8,15,2,1,NA,16,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pathfinder",6,3.33182615480306,-0.653999021395283,8,11,2,1,NA,14,NA,NA,NA,NA,13,NA,NA,2,NA,NA,NA,350,48,NA,1,NA,13,NA,NA,2,4,3,3,3,3,1,1,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,3,2,2,3,2
"Pathfinder",6,2.7450741964524,-3.39139460064717,8,14,2,2,NA,12,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pathfinder",6,2.92131104212545,-3.71901351652906,12,15,4,1,NA,13,NA,NA,NA,NA,9,NA,NA,NA,60,22000,NA,562,NA,48,2,55000,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pathfinder",6,3.75440001896225,-1.50350753152501,4,13,1,2,NA,16,NA,NA,NA,NA,45,NA,NA,1,0,2500,NA,890,NA,NA,1,42995,40,321950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pathfinder",6,0.63025697125923,-2.21407158246523,9,16,2,1,NA,32,5,2,1,11,9,0,2,NA,0,NA,NA,NA,NA,72,2,NA,33,NA,NA,1,4,3,3,2,1,1,1,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,2,4,2,3,2
"Pathfinder",4,-11.1907094930122,1.23184709155657,11,11,4,2,2,13,6,3,1,10,10,0,1,1,39,20000,NA,416,NA,48,1,42000,83,326010,1,2,3,3,3,3,1,2,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,2,3,4,3,3
"Murano",6,3.24923355098007,-1.81867360093902,13,13,5,2,NA,10,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Murano",6,3.18235928507152,-1.01047661991397,13,11,4,1,6,14,6,2,1,22,26,0,1,1,0,12892,NA,972,NA,36,1,47576,36,181800,10,1,2,3,4,3,4,1,3,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,4,4,3,1,1
"Pathfinder",6,3.85012005368599,-1.19689238982818,10,14,3,1,NA,13,NA,NA,NA,NA,32,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,23,479000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pathfinder",7,-3.13855554439464,11.3297538258393,7,11,2,2,3,12,7,2,3,3,41,1,2,1,70,NA,1000,789,NA,84,2,57000,33,NA,32,1,2,4,4,4,2,3,4,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,3,2,2,2,2
"Pathfinder",6,0.314395971364974,0.492906271537473,13,16,4,1,1,14,6,2,1,22,4,0,1,1,69,7000,12000,627,NA,72,1,550001,81,321930,11,1,2,3,4,3,4,2,3,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,4,3,2,3,2
"Murano",6,3.49521368089986,-1.57153355415135,13,16,4,1,NA,13,NA,NA,NA,NA,37,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,42500,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Murano",6,1.25891935996262,-2.48695561698619,13,16,4,1,NA,15,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Murano",6,2.3306047347336,-3.09134027630575,11,13,4,2,3,27,6,2,1,22,25,0,1,NA,0,NA,NA,1600,NA,72,1,56000,63,NA,NA,1,3,3,4,3,2,3,1,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,3,3,1,3,1
"Pathfinder",6,3.52266010735831,-0.880447857241452,13,16,4,1,1,13,6,2,1,22,14,0,1,1,NA,NA,NA,NA,NA,NA,NA,47000,12,NA,11,2,3,4,4,3,4,1,3,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,3,4,3,4,3
"Pathfinder",6,2.27451238744907,-0.0802770658293421,12,16,4,2,3,10,6,4,1,22,42,0,1,1,39,13000,5809,500,NA,60,1,43000,48,NA,10,2,2,3,3,3,4,1,3,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,2,3,3,2,3
"Pathfinder",6,2.6034359242037,0.189064400380214,7,16,2,1,NA,11,NA,NA,NA,NA,10,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,13,808815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Murano",4,-11.8413990548332,1.09978421791158,10,14,3,2,4,15,6,2,1,5,34,0,1,2,NA,NA,NA,396,18,NA,1,NA,30,367200,33,2,2,3,4,4,3,1,1,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,2,4,2,2,3
"Pathfinder",4,-12.2387342312606,1.2364063522083,6,16,1,2,9,20,2,1,1,20,4,1,2,1,NA,NA,NA,NA,NA,NA,NA,57000,18,949994,23,2,4,4,4,4,3,2,2,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,3,2,3,1,4
"Pathfinder",6,3.5251335740698,-1.30758897240447,10,15,3,2,6,20,6,3,1,22,6,0,1,1,NA,NA,3000,NA,NA,NA,NA,50000,47,NA,23,2,4,4,4,4,3,1,2,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,3,3,4,1,4
"Pathfinder",6,3.25744267032081,-1.07044155220327,13,16,4,2,7,20,10,2,3,22,10,0,1,1,NA,NA,8000,NA,NA,NA,NA,53000,19,NA,1,2,3,3,3,3,2,1,3,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,1,3,4,1,2
"Pathfinder",6,1.94285151520426,-0.213423376510473,13,14,4,2,NA,26,NA,NA,NA,NA,12,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pathfinder",6,2.60109413428949,-3.30212984739767,10,14,3,2,NA,13,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pathfinder",4,-11.7274647912162,1.00295398567125,10,16,3,1,7,27,6,3,1,5,45,0,1,1,NA,NA,NA,NA,NA,NA,NA,44000,9,NA,10,2,3,4,4,3,3,1,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,3,3,3,1,3
"Pathfinder",6,1.82052882408989,-0.404673385319512,10,11,3,2,9,16,6,4,1,22,43,0,1,1,29,NA,23000,800,NA,72,1,48000,40,NA,11,2,4,3,4,2,1,1,1,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,3,1,1,2,4
"Murano",6,2.70097165103557,-4.31470604953471,13,13,5,1,1,24,6,3,1,22,37,0,1,NA,39,4000,30000,268,NA,60,1,45046,37,NA,32,2,3,4,4,3,2,2,2,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,3,3,2,4,2
"Pathfinder",6,3.26657342494119,-0.79762505362178,11,11,3,2,NA,29,NA,NA,NA,NA,39,NA,NA,1,36,9000,NA,640,NA,48,NA,50000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pathfinder",6,0.669600099291475,0.739231781839345,8,12,2,2,NA,16,NA,NA,NA,NA,31,NA,NA,2,NA,NA,NA,509,36,NA,1,NA,12,386676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pathfinder",6,2.94900280177518,-3.63877277928064,9,15,2,2,NA,12,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,49000,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pathfinder",6,0.0854099371412847,0.954339322300361,7,13,2,1,NA,11,NA,NA,NA,NA,31,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pathfinder",6,3.31935345741175,-0.492154723446132,10,13,3,2,1,11,6,2,1,23,35,0,1,1,65,NA,10500,544,NA,74,1,4200,61,326010,32,1,2,3,3,2,3,1,3,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,3,3,1,3,3
"Murano",6,2.5566218079254,-3.15834290008312,12,16,4,2,3,12,6,4,1,22,12,0,1,NA,40,6000,15000,588,NA,48,1,50000,39,NA,7,1,4,4,4,3,2,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,2,2,2,2,2
"Pathfinder",4,-12.1953423364493,1.45087826477856,13,15,4,2,NA,16,NA,NA,NA,NA,10,NA,NA,NA,0,12000,NA,738,NA,NA,1,56592,17,NA,NA,2,2,3,3,3,1,2,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,2,2,2,3,3
"Pathfinder",6,2.49170577462716,-5.10292734227136,13,15,5,1,4,13,6,4,1,11,35,0,1,1,65,27000,5000,475,NA,48,1,57500,58,NA,32,2,1,3,4,4,3,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4,4,4,2,1,1
"Murano",6,1.47449344184304,0.320591224115097,8,11,2,2,9,16,5,2,1,3,20,0,2,2,NA,NA,NA,310,36,NA,1,NA,26,479000,10,2,4,3,3,3,1,1,1,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,4,4,3,2,3
"Pathfinder",6,0.897344684435365,0.539203118231139,11,13,4,1,1,15,6,3,1,22,41,0,1,1,79,20000,23000,600,NA,72,1,52000,12,NA,10,2,3,4,4,4,3,2,2,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,2,4,2,3
"Pathfinder",6,3.55856915447997,-1.13372780491343,13,15,4,1,1,13,6,3,1,22,32,0,1,2,NA,NA,NA,597,36,NA,1,NA,65,327700,32,2,3,4,4,4,3,1,1,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,3,3,2,4,4
"Murano",6,3.41082707804107,-1.22255483044538,12,16,4,1,NA,13,NA,NA,NA,NA,29,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pathfinder",7,-3.22167650400294,10.114701867262,NA,16,NA,1,9,20,NA,2,1,22,26,0,2,1,NA,NA,33000,NA,NA,NA,NA,51000,48,NA,10,2,3,3,3,3,1,1,2,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,3,2,2,1,3
"Pathfinder",7,-3.26309398782274,9.71893303630081,12,16,4,1,NA,20,NA,NA,NA,NA,42,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pathfinder",4,-12.0458077282314,1.19796496769543,8,13,2,2,NA,25,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pathfinder",6,2.1485220003111,-0.178208970623197,11,13,4,1,1,10,6,2,1,11,15,0,1,1,79,13000,1000,637,NA,60,NA,45000,54,213600,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,3,4,4,3,3,4,3,4,3,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"Murano",6,3.2887226912874,-1.15639173697867,10,16,3,1,6,15,6,3,1,23,9,0,1,1,43,2000,23000,780,NA,60,NA,44000,60,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,4,4,4,4,4,3,5,4,5,1,3,NA,NA,NA,NA,NA,NA,NA,NA
"Pathfinder",6,2.00905278638936,-0.12033031852981,13,13,5,1,6,10,6,4,1,22,34,0,1,1,NA,NA,30000,NA,NA,NA,NA,55000,46,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,4,4,4,3,5,5,5,5,5,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"Murano",6,0.432189954285738,-2.07111385219676,5,13,1,2,11,12,7,2,2,14,22,1,2,NA,NA,NA,NA,540,60,NA,NA,NA,33,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,4,3,3,1,1,3,1,3,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA
"Pathfinder",6,3.49155286483105,-1.13086105079484,11,16,4,1,NA,12,NA,NA,NA,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,26,774060,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,2,2,2,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pathfinder",6,2.01409061265014,-0.147223182700252,7,11,2,2,9,20,5,3,1,5,20,0,2,2,NA,NA,NA,690,36,NA,NA,NA,9,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,4,3,2,4,4,4,4,4,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"Pathfinder",7,-2.96851657344713,11.2746988985285,12,11,4,1,1,14,6,2,1,22,9,0,1,NA,67,10000,16000,649,NA,84,NA,57000,47,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,3,5,4,4,5,5,5,5,4,5,1,4,NA,NA,NA,NA,NA,NA,NA,NA
"Pathfinder",4,-10.3091597855766,1.52859168183269,11,12,4,1,NA,12,NA,NA,NA,NA,12,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,48,385500,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,3,5,3,4,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pathfinder",6,4.5534633905224,-2.03196859799687,8,11,2,2,NA,16,NA,NA,NA,NA,48,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pathfinder",6,1.08044464961842,0.0311025036601418,12,13,4,1,3,13,6,2,1,22,45,0,1,1,NA,NA,NA,NA,NA,NA,NA,41746,12,949994,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,4,4,4,5,4,3,5,5,4,1,5,NA,NA,NA,NA,NA,NA,NA,NA
"Pathfinder",6,3.4954597638864,-0.87923576211976,13,11,4,2,NA,14,NA,NA,NA,NA,37,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pathfinder",6,1.70532796246568,0.23990353838982,11,13,4,2,NA,13,NA,NA,NA,NA,39,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pathfinder",6,3.53477094696367,-0.221423225900489,10,16,3,2,NA,28,NA,NA,NA,NA,9,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pathfinder",6,0.957160751861133,0.502165381566431,10,16,3,2,3,15,6,2,1,22,31,0,2,2,NA,NA,NA,520,36,NA,NA,NA,12,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,3,3,5,5,3,3,3,3,5,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA
