"BLD_DESC_RV_MODEL","cluster","emb_x","emb_y","BLD_AGE_GRP","DEMO_EDUCATION","GENERATION_GRP","DEMO_GENDER1","BLD_HOBBY1_GRP","DEMO_INCOME","BLD_LIFESTAGE","DEMO_LOCATION","DEMO_MARITAL","DEMO_EMPLOY","ADMARK_STATE","BLD_CHILDREN","DEMO_EMPTY_NESTER","C1_PL","FIN_PU_APR","FIN_PU_DOWN_PAY","FIN_PU_TRADE_IN","BLD_FIN_TOTAL_MONPAY","FIN_LE_LENGTH","FIN_PU_LENGTH","FIN_CREDIT","FIN_PRICE_UNEDITED","PR_MOST","C2S_MODEL_RESPONSE","SRC_TOP1","OL_MODEL_GRP","STATE_BUY_BEST","STATE_CONTINUE","STATE_FEEL_GOOD","STATE_REFER","STATE_PRESTIGE","STATE_EURO","STATE_AMER","STATE_ASIAN","STATE_SWITCH_FEAT","STATE_VALUES","PV_TAX_INS","PV_SPEND_LUXURY","PV_PRESTIGE","PV_QUALITY","PV_RESALE","PV_INEXP_MAINTAIN","PV_AVOID","PV_SURVIVE","PV_PAY_MORE","PV_BREAKDOWN","PV_VALUE","PV_SPEND","PV_LEASE","PV_PUTOFF","STATE_BALANCE","STATE_WAIT","STATE_ENJOY_PRESTIGE","STATE_FIRST_YR","STATE_NO_LOW_PRICE","STATE_AUDIO","STATE_MON_PAY","STATE_SHOP_MANY"
"F-150",5,-2.88450166792269,3.75900962092315,11,16,4,1,7,13,6,3,1,22,34,0,1,2,NA,NA,NA,510,36,NA,1,NA,23,NA,14,1,2,4,4,3,2,1,4,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,4,3,3,2,3
"F-150",5,-2.37625872110213,3.38070878420671,8,11,2,1,NA,23,NA,NA,NA,NA,31,NA,NA,1,NA,NA,NA,NA,NA,NA,1,127500,26,NA,NA,2,2,3,4,3,3,2,2,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,3,4,3,2,2
"F-150",5,-0.762482258709785,0.657266360006984,6,14,1,1,3,10,1,1,1,5,2,2,2,1,50,10000,8000,750,NA,48,NA,53000,81,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,2,3,3,3,1,2,2,1,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"F-150",1,-19.0507763765554,-22.6376108022413,11,11,4,1,NA,13,6,1,1,22,21,0,2,NA,NA,NA,NA,450,36,NA,1,NA,12,NA,1,9,1,4,4,3,3,1,4,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,3,2,1,1,1
"F-150",5,-3.22588123355999,5.0984441575909,11,13,4,1,NA,12,NA,NA,NA,NA,42,NA,NA,1,35,NA,17000,850,NA,48,1,57000,23,NA,NA,1,2,3,3,3,2,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,2,3,2,1,2
"F-150",5,0.917626052279003,2.80109502731895,12,16,4,1,NA,23,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,50000,NA,NA,NA,NA,88800,33,NA,NA,2,1,4,4,3,2,1,4,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,3,2,4,4,1,1
"F-150",5,1.08888500540842,2.06333888349985,8,13,2,2,1,15,5,3,1,2,48,0,1,NA,9,500,30000,1000,NA,72,1,75000,47,NA,32,2,2,4,4,4,3,1,4,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,3,3,2,2,2,2
"F-150",3,3.24355181777389,-11.3603416957434,4,13,6,1,NA,14,NA,NA,NA,NA,48,NA,NA,NA,50,NA,NA,1200,NA,60,2,63000,14,NA,NA,2,4,3,3,3,3,3,4,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,3,4,3,3,3
"F-150",2,11.050664879504,-7.21040009948569,12,13,4,1,4,15,6,3,1,22,12,0,1,1,19,500,20500,634,NA,36,1,62000,33,NA,6,1,3,3,3,3,2,2,3,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,2,2,2,2,2
"F-150",5,1.1892187340584,1.88490099400207,11,13,4,2,NA,20,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
